id,row-names,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3,pvals_mdlc,p.adjust(pvals_mdlc),pvals_prp19,p.adjust(pvals_prp19),chr,start,end,strand,transcript,gene,biotype
FBgn0036398,FBtr0333050_7_FBtr0333050_8,0.0209302325581395,0.0230179028132992,0.0371517027863777,0.417521704814522,0.391480730223124,0.426559356136821,0.299559471365639,0.286063569682152,0.298283261802575,7.38797983083233e-27,3.77015998747205e-22,3.24889064150665e-17,1.65410769231028e-12,3L,14017882,14017946,+,FBtr0333050,upSET,protein_coding
FBgn0036020,FBtr0076386_4_FBtr0076386_5,0.0218579234972678,0.0214822771213749,0.0227596017069701,0.194736842105263,0.216409691629956,0.269565217391304,0.494949494949495,0.461139896373057,0.50197628458498,8.07051993749548e-27,4.11830561890457e-22,3.6473140148038e-43,1.87599596351433e-38,3L,9631139,9631193,+,FBtr0076386,CG8336,protein_coding
FBgn0005386,FBtr0306010_2_FBtr0306010_3,0.00183823529411765,0.0090293453724605,0.0171673819742489,0.270666666666667,0.26160889470242,0.274428274428274,0.224852071005917,0.149584487534626,0.168091168091168,1.89361409003809e-26,9.66008291892031e-22,2.12782588748484e-13,1.07859494236607e-08,3L,19598094,19598156,-,FBtr0306010,ash1,protein_coding
FBgn0285962,FBtr0472692_4_FBtr0472692_5,0.030812324929972,0.0121951219512195,0.00694444444444444,0.451704545454545,0.438356164383562,0.452830188679245,0.290322580645161,0.27007299270073,0.215277777777778,2.91723028815583e-26,1.48793330847388e-21,2.78716630441066e-12,1.41013892005353e-07,2R,9865070,9865124,-,FBtr0472692,CG46338,protein_coding
FBgn0037986,FBtr0301723_1_FBtr0301723_2,0.0213723284589426,0.0217785843920145,0.0290322580645161,0.512280701754386,0.366559485530547,0.446969696969697,0.32484076433121,0.393518518518519,0.392694063926941,4.96219745567516e-26,2.53057183647066e-21,7.74657919249088e-25,3.96392457279758e-20,3R,12040736,12040794,+,FBtr0301723,CG14736,protein_coding
FBgn0035111,FBtr0072487_3_FBtr0072487_4,0.00808314087759815,0.00907715582450832,0.0110344827586207,0.267387944358578,0.286407766990291,0.256637168141593,0.166666666666667,0.110266159695817,0.125382262996942,5.12272196248953e-26,2.61238329199116e-21,9.14842780459112e-11,4.616937060143e-06,3L,215625,215683,+,FBtr0072487,Dis3l2,protein_coding
FBgn0261456,FBtr0331920_1_FBtr0331920_2,0.0109409190371991,0.010989010989011,0,0.21286660359508,0.261448792672773,0.28463476070529,0,0.028391167192429,0.0123076923076923,7.32599420344108e-26,3.73537792445054e-21,0.15897148621339,1,2R,19495404,19495461,-,FBtr0331920,hpo,protein_coding
FBgn0010282,FBtr0081719_1_FBtr0081719_2,0.0216138328530259,0.00172711571675302,0.0165165165165165,0.176271186440678,0.166581762608253,0.207715133531157,0.0735849056603774,0.0898661567877629,0.139175257731959,1.07681439069155e-25,5.48970744518457e-21,3.42932128635452e-05,1,3R,6380620,6380686,+,FBtr0081719,TfIIFalpha,protein_coding
FBgn0001291,FBtr0088411_1_FBtr0088411_2,0.022189349112426,0.0173913043478261,0.023972602739726,0.298084929225645,0.277777777777778,0.259574468085106,0.0700179533213645,0.0944444444444444,0.0757042253521127,1.59461801224539e-25,8.12824639381845e-21,0.000123669171428888,1,2R,10097139,10097243,+,FBtr0088411,Jra,protein_coding
FBgn0259717,FBtr0299970_1_FBtr0299970_2,0.00364963503649635,0.0128956623681125,0.00835322195704057,0.186535764375877,0.224390243902439,0.156308851224105,0.0929368029739777,0.0942622950819672,0.0653710247349823,5.26630833396378e-25,2.68334208540456e-20,6.22637822812358e-09,0.000312800789424472,2L,2216960,2217013,-,FBtr0299970,CG42371,protein_coding
FBgn0027795,FBtr0070231_1_FBtr0070231_2,0.031929347826087,0.0275590551181102,0.0240585774058577,0.228091236494598,0.280487804878049,0.217073170731707,0.573221757322176,0.525451559934319,0.488038277511962,5.78226943235857e-25,2.94612409848101e-20,3.47948116372427e-79,1.79777832767306e-74,X,1455950,1456023,-,FBtr0070231,CG14785,protein_coding
FBgn0283476,FBtr0074509_23_FBtr0074509_24,0.0202578268876611,0.0235042735042735,0.0224489795918367,0.283870967741935,0.311163895486936,0.383720930232558,0.280373831775701,0.209677419354839,0.162162162162162,8.2913382169086e-25,4.22410516798626e-20,5.22125504145648e-09,0.000262362844578147,X,18075505,18075556,+,FBtr0074509,Dhc16F,protein_coding
FBgn0039760,FBtr0345231_1_FBtr0345231_2,0.00159744408945687,0.00125391849529781,0.00128122998078155,0.179487179487179,0.289473684210526,0.214953271028037,0.364864864864865,0.57258064516129,0.47008547008547,8.91590807152588e-25,4.54212020795814e-20,3.62204832406611e-54,1.86665882429071e-49,3R,30251191,30251247,+,FBtr0345231,CG9682,protein_coding
FBgn0037402,FBtr0309511_3_FBtr0309511_4,0.034,0.0343511450381679,0.021516393442623,0.153290529695024,0.208906882591093,0.214890016920474,0.216730038022814,0.32089552238806,0.369811320754717,1.31894430506046e-24,6.71870228997798e-20,1.6870926483297e-18,8.601641867509e-14,3R,6123180,6123238,+,FBtr0309511,Vha14-2,protein_coding
FBgn0030478,FBtr0073769_2_FBtr0073769_3,0.017632241813602,0.0122950819672131,0.0161476355247982,0.155258764607679,0.212890625,0.265402843601896,0.0606060606060606,0.0810810810810811,0.0602836879432624,1.98134747455166e-24,1.00917952268814e-19,0.000463458127097507,1,X,13374104,13374241,+,FBtr0073769,CG1640,protein_coding
FBgn0030940,FBtr0074618_4_FBtr0074618_5,0.0135593220338983,0.012,0.0153846153846154,0.177275118358759,0.236570247933884,0.272904483430799,0.194285714285714,0.187919463087248,0.176691729323308,2.64428132618133e-24,1.3466267081711e-19,5.5824126380095e-15,2.83541902709778e-10,X,18610794,18610853,-,FBtr0074618,CG15040,protein_coding
FBgn0037176,FBtr0289975_2_FBtr0289975_3,0.00641025641025641,0.00614754098360656,0.002,0.195675675675676,0.168614357262103,0.192660550458716,0.0447284345047923,0.025,0.0465116279069767,4.13683733890803e-24,2.1063534678518e-19,0.0438036574764596,1,3L,22687828,22687890,+,FBtr0289975,CG14456,protein_coding
FBgn0050275,FBtr0344661_13_FBtr0344661_14,0.00953516090584029,0.00470219435736677,0,0.162241887905605,0.174107142857143,0.193181818181818,0.408602150537634,0.414634146341463,0.540540540540541,5.81337951425025e-24,2.95953337690966e-19,1.06942049487211e-26,5.47660929628956e-22,2R,22712360,22712417,+,FBtr0344661,CG30275,protein_coding
FBgn0037252,FBtr0078926_1_FBtr0078926_2,0.00884955752212389,0.0116279069767442,0.00175131348511384,0.160855784469097,0.160033167495854,0.170258620689655,0.0255905511811024,0.0177383592017738,0.0409683426443203,1.32617162379935e-23,6.74928524500203e-19,0.441081857697063,1,3R,4439760,4439817,+,FBtr0078926,CG14650,protein_coding
FBgn0053309,FBtr0080674_1_FBtr0080674_2,0.0327868852459016,0.0158394931362196,0.0169252468265162,0.227739726027397,0.37012987012987,0.326241134751773,0.430693069306931,0.308724832214765,0.32,2.21338582045145e-23,1.12634777631133e-18,1.04812456743854e-23,5.36010903788067e-19,2L,14810813,14810873,+,FBtr0080674,CG33309,protein_coding
FBgn0034592,FBtr0071570_1_FBtr0071570_2,0.0204841713221601,0.0106666666666667,0.0210526315789474,0.542424242424242,0.485795454545455,0.469387755102041,0.612903225806452,0.692307692307692,0.838709677419355,3.38273435749424e-23,1.72106758640592e-18,2.64422868179442e-15,1.34358547779338e-10,2R,21142488,21142546,+,FBtr0071570,CG9406,protein_coding
FBgn0028662,FBtr0083005_1_FBtr0083005_2,0.036480686695279,0.0415282392026578,0.0178571428571429,0.199049881235154,0.221549112938122,0.247950819672131,0.10062893081761,0.0934782608695652,0.0911062906724512,3.85461700479368e-23,1.96099785501873e-18,0.00156030212954946,1,3R,14903892,14903951,-,FBtr0083005,VhaPPA1-1,protein_coding
FBgn0037490,FBtr0339734_1_FBtr0339734_2,0.0207050923335199,0.0295103957075788,0.0352542372881356,0.179831932773109,0.188338493292054,0.182965299684543,0.214527027027027,0.159633027522936,0.22020202020202,3.90611884414839e-23,1.98712077839517e-18,8.29074248295535e-20,4.23076588905211e-15,3R,7247297,7247366,+,FBtr0339734,CG10053,protein_coding
FBgn0025455,FBtr0075205_3_FBtr0075205_4,0.0230446927374302,0.0233236151603499,0.022673031026253,0.197111299915038,0.193008011653314,0.204545454545455,0.0938775510204082,0.0813559322033898,0.0592334494773519,5.1016135940818e-23,2.59488473849377e-18,0.00616376754649022,1,3L,17554879,17554935,-,FBtr0075205,CycT,protein_coding
FBgn0046222,FBtr0078713_1_FBtr0078713_2,0.024390243902439,0.037037037037037,0.0196078431372549,0.362940275650842,0.398550724637681,0.510309278350515,0.187793427230047,0.216981132075472,0.17910447761194,5.25075071322203e-23,2.67068933526612e-18,5.71237621550995e-08,0.00286007252358152,3R,5660826,5660912,+,FBtr0078713,Wdr33,protein_coding
FBgn0263988,FBtr0072539_3_FBtr0072539_4,0.0179738562091503,0.0169902912621359,0.0116822429906542,0.252238805970149,0.200531208499336,0.183976261127596,0.43010752688172,0.4,0.463636363636364,5.50748164232221e-23,2.8011602381015e-18,1.4455778440186e-20,7.38025312485258e-16,3L,151791,151848,-,FBtr0072539,Dic61B,protein_coding
FBgn0040651,FBtr0077328_1_FBtr0077328_2,0.00257731958762887,0.00738007380073801,0.0070298769771529,0.220815752461322,0.28695652173913,0.227272727272727,0.107476635514019,0.0498533724340176,0.0909090909090909,6.688678287661e-23,3.40159422997288e-18,0.000134788966019704,1,X,20413963,20414025,-,FBtr0077328,CG15458,protein_coding
FBgn0039049,FBtr0344300_6_FBtr0344300_7,0,0.00540540540540541,0,0.456824512534819,0.503086419753086,0.477611940298507,0.5,0.6,0.507462686567164,7.18184206038611e-23,3.65218214296815e-18,2.14534050922005e-18,1.09367313819529e-13,3R,23093776,23093830,+,FBtr0344300,CG6726,protein_coding
FBgn0033639,FBtr0113067_7_FBtr0113067_8,0.0144927536231884,0.025462962962963,0.0171919770773639,0.38685208596713,0.411985018726592,0.339920948616601,0.244094488188976,0.303448275862069,0.196078431372549,1.07029574100197e-22,5.44213275427273e-18,4.35146798286404e-13,2.20462773883824e-08,2R,11643573,11643633,-,FBtr0113067,CG9003,protein_coding
FBgn0261502,FBtr0302394_2_FBtr0302394_3,0.0191801429108687,0.0223398001175779,0.0199182839632278,0.195323246217331,0.197019867549669,0.205240174672489,0.552529182879377,0.504587155963303,0.545454545454545,1.63936944640324e-22,8.33455426551409e-18,7.46596085116986e-63,3.85243579920365e-58,3R,7391964,7392016,+,FBtr0302394,CG42650,protein_coding
FBgn0032744,FBtr0081178_3_FBtr0081178_4,0.0369668246445498,0.031636863823934,0.029023746701847,0.26148969889065,0.213751868460389,0.296153846153846,0.0384615384615385,0.0418118466898955,0.0284810126582278,1.70689880433936e-22,8.67770283138087e-18,1,1,2L,19043884,19043936,-,FBtr0081178,Ttc19,protein_coding
FBgn0045035,FBtr0110874_2_FBtr0110874_3,0.0135135135135135,0.0294117647058824,0.0130890052356021,0.237472766884532,0.305361305361305,0.432203389830508,0.09375,0.114285714285714,0.136363636363636,2.09556686920669e-22,1.06511377261169e-17,0.0384573440621832,1,3R,15241885,15241943,-,FBtr0110874,tefu,protein_coding
FBgn0040670,FBtr0081562_2_FBtr0081562_3,0.020979020979021,0.0469798657718121,0.00900900900900901,0.651063829787234,0.764084507042254,0.556701030927835,0.893333333333333,0.733333333333333,0.632183908045977,3.78930090227066e-22,1.92541957446177e-17,1.88024283885882e-15,9.55539410708055e-11,3R,7094402,7094471,+,FBtr0081562,e(y)2b,protein_coding
FBgn0037876,FBtr0113221_2_FBtr0113221_3,0.00560224089635854,0.00814663951120163,0.00884955752212389,0.171681415929204,0.168681029952706,0.203422053231939,0.100877192982456,0.0815450643776824,0.0716981132075472,4.16084207914673e-22,2.11408225199366e-17,2.52916701311527e-05,1,3R,11217566,11217624,+,FBtr0113221,CG4820,protein_coding
FBgn0026401,FBtr0301454_3_FBtr0301454_4,0.00221729490022173,0.00265957446808511,0.00259067357512953,0.213960546282246,0.259863945578231,0.224755700325733,0.130111524163569,0.0970873786407767,0.136498516320475,8.3001781164207e-22,4.21557746354891e-17,2.82361857349648e-09,0.000142005425298285,2R,4728125,4728180,-,FBtr0301454,Nipped-B,protein_coding
FBgn0034951,FBtr0072201_8_FBtr0072201_9,0.0135363790186125,0,0.0175879396984925,0.307334109429569,0.333333333333333,0.318385650224215,0.111888111888112,0.0912280701754386,0.0926640926640927,9.82484131933351e-22,4.98944741561033e-17,4.26177336112583e-05,1,2R,23992575,23992635,-,FBtr0072201,CG3860,protein_coding
FBgn0039126,FBtr0084522_2_FBtr0084522_3,0.014018691588785,0.00465116279069767,0.029535864978903,0.179029957203994,0.213651877133106,0.256454388984509,0.054858934169279,0.0615671641791045,0.0830670926517572,1.2101400399387e-21,6.14484909480074e-17,0.00044300828807325,1,3R,23927145,23927203,-,FBtr0084522,CG13601,protein_coding
FBgn0033204,FBtr0337000_1_FBtr0337000_2,0.0174717368961973,0.0449029126213592,0.0226700251889169,0.243611584327087,0.261382799325464,0.262910798122066,0.0276497695852535,0.0407407407407407,0.0337078651685393,1.53179360706019e-21,7.77706932240531e-17,0.865402889429121,1,2R,7663964,7664033,+,FBtr0337000,CG2065,protein_coding
FBgn0012058,FBtr0076890_2_FBtr0076890_3,0.009375,0.00434782608695652,0.0132939438700148,0.178571428571429,0.182017543859649,0.185542168674699,0.131672597864769,0.112929623567921,0.112522686025408,1.62216228356836e-21,8.23555569744819e-17,4.85844875291364e-13,2.46129013822605e-08,3L,7248435,7248504,-,FBtr0076890,Cdc27,protein_coding
FBgn0033265,FBtr0344881_4_FBtr0344881_5,0.00146627565982405,0.00232018561484919,0.00251256281407035,0.187845303867403,0.202882483370288,0.209770114942529,0.0982142857142857,0.108108108108108,0.0652920962199313,1.74780456111547e-21,8.8727298545027e-17,1.29866055891406e-06,0.0646888797606272,2R,8125210,8125267,-,FBtr0344881,coil,protein_coding
FBgn0035211,FBtr0072723_2_FBtr0072723_3,0.020985401459854,0.018978102189781,0.0327868852459016,0.184146341463415,0.191608391608392,0.277777777777778,0.325443786982249,0.221556886227545,0.267605633802817,1.78995062711485e-21,9.08650536348581e-17,1.58801755464341e-14,8.06236512492458e-10,3L,1334457,1334513,-,FBtr0072723,CG2211,protein_coding
FBgn0038168,FBtr0082848_4_FBtr0082848_5,0.0127272727272727,0.0135440180586907,0.00263157894736842,0.19482120838471,0.23828125,0.219814241486068,0.0824372759856631,0.0390625,0.0836653386454183,1.92633621491174e-21,9.77808262689197e-17,0.0631908504371565,1,3R,13681730,13681787,-,FBtr0082848,omd,protein_coding
FBgn0033523,FBtr0088314_2_FBtr0088314_3,0.00369685767097967,0,0,0.191196698762036,0.229314420803783,0.21656050955414,0.00833333333333333,0.029045643153527,0.0149812734082397,2.14104585433954e-21,1.08673064428712e-16,0.591005465934754,1,2R,10437020,10437082,-,FBtr0088314,CG12895,protein_coding
FBgn0027358,FBtr0074767_2_FBtr0074767_3,0.016865776528461,0.0132382892057026,0.0192307692307692,0.153676064123825,0.154648956356736,0.155948553054662,0.175355450236967,0.170520231213873,0.12781954887218,3.36037929012347e-21,1.70532528215186e-16,2.95387521185016e-13,1.49699441861355e-08,X,19618188,19618250,-,FBtr0074767,Tim9b,protein_coding
FBgn0085202,FBtr0112364_1_FBtr0112364_2,0.0323496027241771,0.0271216097987752,0.0181190681622088,0.205696202531646,0.288461538461538,0.379310344827586,0.572649572649573,0.511111111111111,0.486842105263158,8.32211681666794e-21,4.22139375525482e-16,1.3672989809271e-27,7.00535632878e-23,2L,22054118,22054172,-,FBtr0112364,CG34173,protein_coding
FBgn0036348,FBtr0479925_7_FBtr0479925_8,0.0239099859353024,0.0237068965517241,0.0473684210526316,0.252427184466019,0.272490221642764,0.334507042253521,0.154761904761905,0.258064516129032,0.266666666666667,8.80152739924065e-21,4.46448675799083e-16,8.65538152864047e-09,0.000434586706553038,3L,13354126,13354186,+,FBtr0479925,CG17687,protein_coding
FBgn0032744,FBtr0081178_1_FBtr0081178_2,0.00223713646532438,0.00334448160535117,0,0.295546558704453,0.285266457680251,0.278195488721804,0.0909090909090909,0.0606060606060606,0.0460526315789474,1.96186861951124e-20,9.94726246150783e-16,0.000598900935683587,1,2L,19044318,19044370,-,FBtr0081178,Ttc19,protein_coding
FBgn0012058,FBtr0076890_1_FBtr0076890_2,0.0206185567010309,0.0118343195266272,0.00649350649350649,0.267766497461929,0.311377245508982,0.215909090909091,0.0731707317073171,0.0341880341880342,0.0418994413407821,2.49638248610567e-20,1.26549117368155e-15,0.0499215328299647,1,3L,7248580,7248658,-,FBtr0076890,Cdc27,protein_coding
FBgn0033166,FBtr0089007_2_FBtr0089007_3,0.00333889816360601,0.00198412698412698,0.00447427293064877,0.210178453403833,0.227188081936685,0.168784029038113,0.02710027100271,0.0244755244755245,0.0697674418604651,3.92623333244112e-20,1.98997210221446e-15,0.00469962750696346,1,2R,7406131,7406206,-,FBtr0089007,Eaf,protein_coding
FBgn0050094,FBtr0087233_1_FBtr0087233_2,0.02710027100271,0.016260162601626,0.00506329113924051,0.238442822384428,0.215417867435159,0.321695760598504,0.291743119266055,0.128019323671498,0.109289617486339,1.29650269050272e-19,6.56730472847248e-15,6.01671968182539e-09,0.000302286013534589,2R,16142295,16142354,+,FBtr0087233,CG30094,protein_coding
FBgn0031038,FBtr0346616_5_FBtr0346616_6,0.0223097112860892,0.0228070175438597,0.0199115044247788,0.232120451693852,0.223787167449139,0.279475982532751,0.277777777777778,0.26551724137931,0.253787878787879,1.32624692560736e-19,6.71770592758642e-15,1.49421856615682e-18,7.61887104697703e-14,X,19614144,19614213,+,FBtr0346616,Tyler,protein_coding
FBgn0086909,FBtr0081093_2_FBtr0081093_3,0.0182926829268293,0.010989010989011,0,0.235443037974684,0.254950495049505,0.264285714285714,0.0620689655172414,0.0402684563758389,0.0958904109589041,1.73277515649669e-19,8.77529322504618e-15,0.0718258228769109,1,2L,18682390,18682445,+,FBtr0081093,CG31751,protein_coding
FBgn0039710,FBtr0335006_3_FBtr0335006_4,0.0107758620689655,0.0113207547169811,0.0087719298245614,0.199524940617577,0.242365172189734,0.22964509394572,0.132275132275132,0.132075471698113,0.117948717948718,1.96069822255551e-19,9.92877972919885e-15,1.24972687038165e-06,0.0622563937749324,3R,29856354,29856411,-,FBtr0335006,dgt1,protein_coding
FBgn0032259,FBtr0304137_1_FBtr0304137_2,0.0220183486238532,0.0403726708074534,0.0156739811912226,0.290969899665552,0.306712962962963,0.346938775510204,0.44578313253012,0.324324324324324,0.330935251798561,2.60592179938383e-19,1.31948244390001e-14,1.69400774502431e-13,8.58828046572423e-09,2L,10488989,10489052,+,FBtr0304137,CG6144,protein_coding
FBgn0022724,FBtr0074514_2_FBtr0074514_3,0.00770712909441233,0,0.00651465798045603,0.283803863298663,0.270440251572327,0.279816513761468,0.0347490347490347,0.0481481481481481,0.0249110320284698,3.42414329934548e-19,1.73333557956168e-14,0.0963927033125661,1,X,18102703,18102758,+,FBtr0074514,Taf8,protein_coding
FBgn0035907,FBtr0076652_1_FBtr0076652_2,0.0441044104410441,0.0329380764163373,0.0216836734693878,0.153738968880632,0.162517613903241,0.156373193166886,0.125915080527086,0.122448979591837,0.133680555555556,4.11995172299552e-19,2.08543716314587e-14,8.79614800450047e-09,0.00044163699900996,3L,8524718,8524775,-,FBtr0076652,GstO1,protein_coding
FBgn0036730,FBtr0075223_1_FBtr0075223_2,0.0162481536189069,0.0180722891566265,0.022140221402214,0.159810126582278,0.206489675516224,0.213615023474178,0.14936247723133,0.134579439252336,0.137130801687764,4.81181260266332e-19,2.43549894883804e-14,6.12223618664225e-11,3.09068849410261e-06,3L,17479252,17479308,+,FBtr0075223,qjt,protein_coding
FBgn0022936,FBtr0078439_3_FBtr0078439_4,0.0127737226277372,0.0195439739413681,0.0134228187919463,0.214459788789602,0.301872074882995,0.258278145695364,0.0296610169491525,0.0430622009569378,0.0333333333333333,7.02147267975693e-19,3.55328646431779e-14,0.214949055011479,1,3L,21822886,21822941,+,FBtr0078439,CycH,protein_coding
FBgn0259982,FBtr0080708_1_FBtr0080708_2,0.00964630225080386,0.0454545454545455,0.0186915887850467,0.491358024691358,0.465811965811966,0.747252747252747,0.32089552238806,0.398550724637681,0.431372549019608,8.22803269542636e-19,4.1636313848666e-14,1.84247891967994e-11,9.30857199800697e-07,2L,15256698,15256749,+,FBtr0080708,Uxt,protein_coding
FBgn0036549,FBtr0075512_2_FBtr0075512_3,0.00872093023255814,0.03125,0.0264150943396226,0.462077012835473,0.435010482180293,0.345565749235474,0.339805825242718,0.315789473684211,0.34297520661157,1.20764367572918e-18,6.11007317735177e-14,9.4951251014036e-12,4.79940593375546e-07,3L,15969561,15969626,+,FBtr0075512,CG10516,protein_coding
FBgn0053665,FBtr0302414_1_FBtr0302414_2,0,0,0.00346620450606586,0.17593984962406,0.263543191800878,0.221374045801527,0.158783783783784,0.153439153439153,0.149700598802395,1.96445845178653e-18,9.93623084913629e-14,1.7533425748072e-17,8.92959839923557e-13,X,6478727,6478786,-,FBtr0302414,CG33665,protein_coding
FBgn0262566,FBtr0304889_2_FBtr0304889_3,0.0198355104015481,0.027027027027027,0.0249798549556809,0.175513698630137,0.225375626043406,0.152749490835031,0.356164383561644,0.487179487179487,0.361904761904762,2.86030633820456e-18,1.4463711060399e-13,1.94464138077011e-19,9.92117139641296e-15,2R,25139012,25139064,-,FBtr0304889,CG43106,protein_coding
FBgn0028387,FBtr0332523_2_FBtr0332523_3,0.00709219858156028,0,0.00497512437810945,0.155853840417599,0.156626506024096,0.179220779220779,0.037037037037037,0.0184331797235023,0.00469483568075117,4.59898154448976e-18,2.32506110963224e-13,1,1,2L,7414008,7414074,+,FBtr0332523,chm,protein_coding
FBgn0039600,FBtr0085323_3_FBtr0085323_4,0.0108695652173913,0.0233545647558386,0.00974025974025974,0.1980491942324,0.167666666666667,0.202090592334495,0.0887480190174326,0.0631364562118126,0.0754437869822485,5.86042864799382e-18,2.96203645155552e-13,0.00417301623622803,1,3R,28813552,28813618,+,FBtr0085323,CG1646,protein_coding
FBgn0033427,FBtr0088542_4_FBtr0088542_5,0.0105448154657293,0.0298850574712644,0.0051413881748072,0.199066874027994,0.224928366762178,0.237354085603113,0.144927536231884,0.153333333333333,0.152439024390244,7.9955913217513e-18,4.04041216262058e-13,3.54362460716241e-06,0.176072075856078,2R,9582074,9582129,-,FBtr0088542,Smyd4-1,protein_coding
FBgn0025808,FBtr0082974_3_FBtr0082974_4,0.00583090379008746,0.0222222222222222,0.00423728813559322,0.228260869565217,0.276252019386107,0.270547945205479,0.0909090909090909,0.0902777777777778,0.142857142857143,1.18486280075748e-17,5.98568989686662e-13,0.00559300132445115,1,3R,14661804,14661862,-,FBtr0082974,Rad17,protein_coding
FBgn0031893,FBtr0079405_1_FBtr0079405_2,0.0175438596491228,0.00835654596100279,0.0136986301369863,0.172413793103448,0.17219152854512,0.206963249516441,0.0260663507109005,0.0238095238095238,0.0514705882352941,1.57256177067808e-17,7.94300950369498e-13,0.381337208692309,1,2L,7182640,7182707,+,FBtr0079405,MICU1,protein_coding
FBgn0032814,FBtr0081259_2_FBtr0081259_3,0,0.00289017341040462,0.00303030303030303,0.27,0.236363636363636,0.28099173553719,0.0775193798449612,0.0718954248366013,0.0774647887323944,2.2540492746501e-17,1.1382948836983e-12,2.54139903915268e-05,1,2L,19585916,19585983,+,FBtr0081259,CG10366,protein_coding
FBgn0035137,FBtr0072549_1_FBtr0072549_2,0.0441988950276243,0.0153846153846154,0.0175438596491228,0.469184890656064,0.524271844660194,0.607305936073059,0.507462686567164,0.333333333333333,0.264705882352941,2.55164494512872e-17,1.2884786314922e-12,5.4449786950291e-06,0.27028329744255,3L,362342,362427,+,FBtr0072549,CG1233,protein_coding
FBgn0266582,FBtr0073113_1_FBtr0073113_2,0.0480109739368999,0.0343434343434343,0.0202247191011236,0.240951396070321,0.207207207207207,0.274390243902439,0.122222222222222,0.155737704918033,0.198142414860681,2.66078161073939e-17,1.34353506652675e-12,2.83466978176479e-05,1,3L,3159349,3159409,-,FBtr0073113,ND-30,protein_coding
FBgn0287211,FBtr0475308_2_FBtr0475308_3,0.0185758513931889,0.0263671875,0.0230414746543779,0.178141135972461,0.180035650623886,0.154205607476636,0.346153846153846,0.281395348837209,0.332402234636872,3.59030858647603e-17,1.81242367753896e-12,1.52292958976384e-35,7.82039573639632e-31,3R,20501584,20501639,-,FBtr0475308,CG46441,protein_coding
FBgn0039705,FBtr0339144_4_FBtr0339144_5,0.0349775784753363,0.0404280618311534,0.0294117647058824,0.175632911392405,0.18078381795196,0.28740157480315,0.0656565656565657,0.104417670682731,0.074468085106383,4.82739761606179e-17,2.43609793296942e-12,0.0748587390631549,1,3R,29832373,29833193,-,FBtr0339144,Atg16,protein_coding
FBgn0032883,FBtr0081459_5_FBtr0081459_6,0.0333889816360601,0.0249433106575964,0.0256410256410256,0.241813602015113,0.351415094339623,0.271551724137931,0.159533073929961,0.109215017064846,0.18007662835249,5.57099926705459e-17,2.8110148101704e-12,1.03871572718962e-05,0.514725191451546,2L,20754751,20754809,-,FBtr0081459,Rhau,protein_coding
FBgn0021847,FBtr0305967_1_FBtr0305967_2,0,0.0176991150442478,0.00429184549356223,0.259009009009009,0.335149863760218,0.317880794701987,0.0211640211640212,0.0508474576271186,0.053475935828877,5.79929571117541e-17,2.92597665811644e-12,0.0903369213988866,1,2R,6213752,6213812,-,FBtr0305967,Ttc7,protein_coding
FBgn0035137,FBtr0072549_2_FBtr0072549_3,0.0404040404040404,0.0416666666666667,0.00613496932515337,0.409190371991247,0.459627329192547,0.459302325581395,0.272727272727273,0.355932203389831,0.337349397590361,6.19987710022751e-17,3.12765200075177e-12,9.93581527484837e-05,1,3L,364904,364965,+,FBtr0072549,CG1233,protein_coding
FBgn0029660,FBtr0070526_2_FBtr0070526_3,0.0135363790186125,0.0272277227722772,0.0201342281879195,0.2217125382263,0.241473396998636,0.216524216524217,0.207407407407407,0.178756476683938,0.222929936305732,6.72051667097358e-17,3.39016463467262e-12,4.01421124350852e-11,2.0270562516345e-06,X,3461948,3462048,+,FBtr0070526,CG10801,protein_coding
FBgn0086370,FBtr0344473_1_FBtr0344473_2,0.0254491017964072,0.033195020746888,0.00202839756592292,0.229437229437229,0.373205741626794,0.3375,0.136094674556213,0.100558659217877,0.203821656050955,8.08179118102547e-17,4.07613220006201e-12,0.00268277950560213,1,3R,16195095,16196031,+,FBtr0344473,sra,protein_coding
FBgn0015300,FBtr0072351_2_FBtr0072351_3,0.0074468085106383,0.0123456790123457,0.0127504553734062,0.154351395730706,0.157894736842105,0.213197969543147,0.0888888888888889,0.114864864864865,0.172774869109948,8.42566192519721e-17,4.24922982211546e-12,4.9647002585543e-07,0.0247753437002635,2R,24499543,24499603,-,FBtr0072351,Ssl,protein_coding
FBgn0083976,FBtr0110975_3_FBtr0110975_4,0.0310262529832936,0.032258064516129,0.0233463035019455,0.430247718383312,0.42315369261477,0.380102040816327,0.205980066445183,0.174216027874564,0.285714285714286,9.44353767288702e-17,4.76209274230674e-12,4.65231829406274e-05,1,3L,183703,183758,-,FBtr0110975,CG34140,protein_coding
FBgn0028965,FBtr0080427_2_FBtr0080427_3,0.00272108843537415,0.0199667221297837,0.0221238938053097,0.176746366619784,0.177093358999038,0.191387559808612,0.275811209439528,0.285148514851485,0.294938917975567,1.47215403313994e-16,7.42157012726839e-12,2.30499549506996e-27,1.18078004225949e-22,2L,13019730,13019798,-,FBtr0080427,A16,protein_coding
