id_gene,Stock Number,Transgene,Status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously reported in DM?,Function,Previous ref to RNAi working?,Other species infertility phenotype?,Our DM pheno code,Others DM pheno code,MM pheno code,HS pheno code,Flybase link
FBgn0036809,v102882,P{KK113178}VIE-260B,Screened,20,20,32,32,25,24,26,26,,No,Predicted to have ubiquitin-protein transferase and zinc ion binding activity,No,,,,,,http://flybase.org/reports/FBgn0036809
FBgn0000119,v4819,P{GD2617}v4819/CyO,Screened,25,24,23,23,25,25,21,21,,No,Type I trans-membrane protein,Yes,,,,,,http://flybase.org/reports/FBgn0000119
FBgn0035627,v45091,P{GD6697}v45091,Screened,20,20,25,24,26,26,29,29,,"Yes, but only using a degron system. Meiotic defects (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1005996)",Separase,Yes ,,,A,,,http://flybase.org/reports/FBgn0035627
FBgn0001258,v31192,P{GD6887}v31192/TM3,Screened,20,20,30,30,25,25,26,25,,No,Predicted L-lactate dehydrogenase,Yes,,,,,,http://flybase.org/reports/FBgn0001258
FBgn0031818,v7907,P{GD949}v7907,Screened,21,21,26,25,19,19,12,12,,No,Unknown,Yes ,,,,,,http://flybase.org/reports/FBgn0031818
FBgn0026787,v7245,P{GD775}v7245,Screened,17,17,28,28,28,27,26,26,,No,Na+/H+ hydrogen exchanger 1,Yes ,Mouse infertility (Slc9a8). Spermiogenesis defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5491771/),,,B,,http://flybase.org/reports/FBgn0026787
FBgn0033624,v36388,P{GD14535}v36388,Screened,31,31,25,25,20,20,29,28,,No,Predicted to be involved in apoptotic signaling pathway,Yes ,,,,,,http://flybase.org/reports/FBgn0033624
FBgn0028467,v110416,P{KK101530}VIE-260B,Screened,30,29,28,28,24,24,23,23,,No,Predicted to have ubiquitin-ubiquitin ligase activity,No ,,,,,,http://flybase.org/reports/FBgn0028467
FBgn0034689,52965,P{TRiP.HMJ21649}attP40,Screened,20,20,22,22,24,24,20,20,,No,Predicted to have enzyme binding and phosphatase activity,No,,,,,,http://flybase.org/reports/FBgn0034689
FBgn0039141,v108739,P{KK107786}VIE-260B,Screened,28,28,25,25,25,25,28,28,,No,Microtubule-severing ATPase activity,Yes,,,,,,http://flybase.org/reports/FBgn0039141
FBgn0031873,v106922,P{KK101151}VIE-260B,Screened,20,20,29,29,17,17,25,25,,No,Histone acetyltransferase,No ,,,,,,http://flybase.org/reports/FBgn0031873
FBgn0085190,in house line ,-,Pending,,,,,,,,,,No,Predicted acylphosphatase,-,,,,,,http://flybase.org/reports/FBgn0085190
FBgn0038788,32482,P{TRiP.HMS00485}attP2,To be crossed,,,,,,,,,,No,NAD-dependent histone deacetylase in the class I of the Sirtuin family.,No ,,,,,,http://flybase.org/reports/FBgn0038788
FBgn0037163,32515,P{TRiP.HMS00519}attP2,Reorder,,,,,,,,,,No,"Protein involved in phototransduction, response to light intensity and thermotaxis.",No ,,,,,,http://flybase.org/reports/FBgn0037163
FBgn0027055,33369,P{TRiP.HMS00242}attP2,To be crossed,,,,,,,,,,"Yes, but in somatic cells. Required for normal germ line-soma contacts (https://www.sciencedirect.com/science/article/pii/S0012160614005910?via%3Dihub)",Subunit 3 of the COP9 signalosome (CSN) and is essential for the stability of the complex.,Yes ,,,H,,,http://flybase.org/reports/FBgn0027055
FBgn0015949,33378,P{TRiP.HMS00252}attP2,To be crossed,,,,,,,,,,Yes. Regulates spermatogonia growth (https://www.sciencedirect.com/science/article/pii/S1673852717300176?via%3Dihub),Canonical poly(A) polymerase required for the nuclear poly(A) tail synthesis at the mRNA 3'-end.,Yes ,Mouse infertility (Papolb). Spermiogenesis defects (https://science.sciencemag.org/content/298/5600/1999.long),,D,B,,http://flybase.org/reports/FBgn0015949
FBgn0015277,33384,P{TRiP.HMS00261}attP2,To be crossed,,,,,,,,,,No,Lipid kinase required for formation of Phosphatidylinositol 3-phosphate.,Yes ,,,,,,http://flybase.org/reports/FBgn0015277
FBgn0260972,33429,P{TRiP.HMS00316}attP2,To be crossed,,,,,,,,,,No,Unknown (predicted to contribute to AMP-activated protein kinase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0260972
FBgn0000629,33659,P{TRiP.HMS00066}attP2,To be crossed,,,,,,,,,,No,Catalytic component of the Polycomb Repressive Complex 2 (PRC2) methyltransferase that methylates histone H3 lysine27. Silences developmental genes to determine specific differentiated cell identities.,Yes ,Mouse infertility (for Ezh1 + Ezh2). Spermatogonia and meiotic defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389884/),,,D,,http://flybase.org/reports/FBgn0000629
FBgn0014189,33666,P{TRiP.HMS00076}attP2,To be crossed,,,,,,,,,,No,"UAP56 RNA helicase in the DECD subfamily of DEAD-box helicases. It is an enhancer of position-effect variegation, and contributes to mRNA splicing, nuclear export, and piRNA biosynthesis.",Yes ,,,,,,http://flybase.org/reports/FBgn0014189
FBgn0043456,33696,P{TRiP.HMS00568}attP2,To be crossed,,,,,,,,,,No,"Putative H3K36me3 binding protein, which binds active gene bodies.",No ,,,,,,http://flybase.org/reports/FBgn0043456
FBgn0002989,33707,P{TRiP.HMS00585}attP2,To be crossed,,,,,,,,,,No,Helicase involved in homologous DNA repair. It functions in meiotic recombination.,No ,,,,,,http://flybase.org/reports/FBgn0002989
FBgn0261641,33737,P{TRiP.HMS00621}attP2,To be crossed,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0261641
FBgn0001942,33970,P{TRiP.HMS00927}attP2,To be crossed,,,,,,,,,,No,Essential DEAD-box RNA helicase protein and a canonical translation initiation factor.,Yes ,,,,,,http://flybase.org/reports/FBgn0001942
FBgn0027568,33990,P{TRiP.HMS00950}attP2,To be crossed,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0027568
FBgn0036581,34031,P{TRiP.HMS01001}attP2,To be crossed,,,,,,,,,,Yes. Partial meiotic arrest (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1005701),Transcription coregulator activity.,Yes ,,,A,,,http://flybase.org/reports/FBgn0036581
FBgn0030456,34352,P{TRiP.HMS01341}attP2,To be crossed,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0030456
FBgn0052670,34374,P{TRiP.HMS01364}attP2,To be crossed,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,,,,,,http://flybase.org/reports/FBgn0052670
FBgn0050456,34380,P{TRiP.HMS01370}attP2,To be crossed,,,,,,,,,,No,Unknown (predicted Rho guanyl-nucleotide exchange factor activity).,No ,,,,,,http://flybase.org/reports/FBgn0050456
FBgn0261794,34584,P{TRiP.HMS01058}attP2,To be crossed,,,,,,,,,,No,Potassium:chloride symporter that contributes to seizure susceptibility.,Yes ,,,,,,http://flybase.org/reports/FBgn0261794
FBgn0020251,34601,P{TRiP.HMS00543}attP2,To be crossed,,,,,,,,,,"Yes, but in somatic cells. Regulates testis morphogenesis (https://academic.oup.com/hmg/article/24/5/1493/796023)",[Heparan sulfate]-glucosamine N-sulfotransferase,Yes,,,H,,,http://flybase.org/reports/FBgn0020251
FBgn0037312,34604,P{TRiP.HMS00565}attP2,To be crossed,,,,,,,,,,No,Dolichyl-phosphate-mannose--protein mannosyltransferase,No ,,,,,,http://flybase.org/reports/FBgn0037312
FBgn0046692,34620,P{TRiP.HMS01295}attP2,To be crossed,,,,,,,,,,No,Unknown (predicted ATP binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0046692
FBgn0264785,34717,P{TRiP.HMS01196}attP2,To be crossed,,,,,,,,,,No,"Prolyl-4 hydroxylase that hydroxylases proline 850a of the product of sima, which is the alpha-subunit of the hypoxia inducible factor (HIF).",No ,,,,,,http://flybase.org/reports/FBgn0264785
FBgn0032524,34800,P{TRiP.HMS00109}attP2,To be crossed,,,,,,,,,,No,3-hydroxyacyl-CoA dehydratase 2.,No ,,,,,,http://flybase.org/reports/FBgn0032524
FBgn0030724,34887,P{TRiP.HMS01232}attP2,To be crossed,,,,,,,,,,No,Unknown (belongs to the NipSnap family).,No ,,,,,,http://flybase.org/reports/FBgn0030724
FBgn0022987,34896,P{TRiP.HMS01241}attP2,To be crossed,,,,,,,,,,No,RNA binding.,No ,Mouse infertility 2/2 (for Khdrbs1). Meiotic and  spermiogenesis defects (http://jcb.rupress.org/content/185/2/235),,,A,,http://flybase.org/reports/FBgn0022987
FBgn0028734,34944,P{TRiP.HMS00248}attP2,To be crossed,,,,,,,,,,Yes. Meiotic defects due to the deregulation of transposon activity (https://jcs.biologists.org/content/128/11/2070),"RNA and channel binding protein. It acts as a neural growth brake regulating RNA trafficking, RNA translation and neuronal excitability.",Yes,,,A,,,http://flybase.org/reports/FBgn0028734
FBgn0036336,34996,P{TRiP.HMS01406}attP2,To be crossed,,,,,,,,,,No,Protein-S-isoprenylcysteine O-methyltransferase,Yes ,,,,,,http://flybase.org/reports/FBgn0036336
FBgn0002973,35045,P{TRiP.HMS01459}attP2,To be crossed,,,,,,,,,,Yes. Increased number of early germ cells (https://www.genetics.org/content/167/2/707#T1),Membrane-associated inhibitor of Notch signaling. It controls neuroblast and sense organ precursor asymmetric division.,Yes ,,,D,,,http://flybase.org/reports/FBgn0002973
FBgn0250816,35232,P{TRiP.GL00117}attP2,To be crossed,,,,,,,,,,"Yes. Male semi-sterile, with crystal accumulation in spermatocytes (https://www.sciencedirect.com/science/article/pii/S0092867409004528?via%3Dihub)","Germline-specific Argonaute/Piwi family protein, which interacts with Piwi-interacting RNAs (piRNAs) to form effector complexes. It exhibits piRNA-guided RNA cleavage activity required for both piRNA amplification and transposon silencing, thereby securing germline development.",Yes ,Mouse infertility 2/3 (for either Piwil1 or Piwil2). Meiotic (Piwil2) or spermiogenesis (Piwil1) defects (https://dev.biologists.org/content/131/4/839.long and https://www.sciencedirect.com/science/article/pii/S153458070200165X?via%3Dihub),,A,A/B,,http://flybase.org/reports/FBgn0250816
FBgn0026080,35243,P{TRiP.GL00130}attP2,Reorder,,,,,,,,,,No,"Lysine acetyltransferase that acetylates histone proteins to regulate chromatin packaging and epigenetic gene control. It also acetylates non-histone proteins, and plays a role in apoptosis, DNA repair and various neural processes.",Yes ,,,,,,http://flybase.org/reports/FBgn0026080
FBgn0283499,35251,P{TRiP.GL00139}attP2,To be crossed,,,,,,,,,,No,Rab GTPase binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0266670
FBgn0004107,35267,P{TRiP.GL00162}attP2,To be crossed,,,,,,,,,,No,"Catalytic protein kinase subunit that can only become active after association with the product of CycE. The protein kinase activity of the CycE-Cdk2 complex controls important aspects of progression through the G1 and S phases of the cell cycle. In addition, periodic CycE-Cdk2 activity regulates progression through endoreduplication cycles.",Yes ,Mouse infertility (Cdk2). Meiotic defects (https://www.nature.com/articles/ng1232),,,A,,http://flybase.org/reports/FBgn0004107
FBgn0038279,35277,P{TRiP.GL00178}attP2,To be crossed,,,,,,,,,,No,Secreted protein that shows extensive sequence similarity to the extracellular domain of the product of InR. It physically binds to insulin-like peptides and thereby modulates the insulin/IGF signaling pathway.,No ,,,,,,http://flybase.org/reports/FBgn0038279
FBgn0032752,35289,P{TRiP.GL00191}attP2,To be crossed,,,,,,,,,,No,Transmembrane receptor protein tyrosine kinase activity.,Yes ,,,,,,http://flybase.org/reports/FBgn0032752
FBgn0040298,35312,P{TRiP.GL00216}attP2,To be crossed,,,,,,,,,,Yes. Premeiotic defects (https://www.molbiolcell.org/doi/10.1091/mbc.E16-02-0104),Protein serine/threonine/tyrosine kinase activity.,Yes ,,,D,,,http://flybase.org/reports/FBgn0040298
FBgn0260934,35342,P{TRiP.GL00253}attP2,To be crossed,,,,,,,,,,Yes. Required for centrosome orientation in male germ line stem cells (https://www.sciencedirect.com/science/article/pii/S0012160611013169?via%3Dihub),"Protein kinase involved in multiple processes, including microtubule cytoskeleton organization, axis specification and cell polarity.",Yes ,,,D,,,http://flybase.org/reports/FBgn0260934
FBgn0263199,35356,P{TRiP.GL00268}attP2,To be crossed,,,,,,,,,,No,Protein involved in galactose metabolism that regulates calcineurin-induced cardiac enlargement.,No ,,,,,,http://flybase.org/reports/FBgn0263199
FBgn0000139,35388,"P{TRiP.GL00307}attP2/TM3, Sb",To be crossed,,,,,,,,,,Yes. Sterility reported (http://www.ijdb.ehu.es/web/paper.php?doi=12068954),Component of the histone methyltransferase complex,Yes,,,G,,,http://flybase.org/reports/FBgn0000139
FBgn0002466,35392,P{TRiP.GL00312}attP2,To be crossed,,,,,,,,,,Yes. Meiotic cytokinesis defects (https://www.molbiolcell.org/doi/10.1091/mbc.e04-06-0536),Member of the AGC family of kinases that functions to regulate both actin-myosin-mediated cytokinesis and epigenetic gene silencing.,Yes ,,,A,,,http://flybase.org/reports/FBgn0002466
FBgn0284220,35416,P{TRiP.GL00338}attP2,To be crossed,,,,,,,,,,Yes. Meiotic defects (http://jcb.rupress.org/content/160/7/993),"Enzyme that alters the topology of DNA by creating a transient DNA double strand breakage. It is essential for removing supercoils generated via DNA replication and transcription, and decatenating replicated sister chromosomes during cell division.",Yes ,,,A,,,http://flybase.org/reports/FBgn0284220
FBgn0002783,35630,P{TRiP.GL00477}attP40,To be crossed,,,,,,,,,,No,Encodes a member of the trithorax group of homeotic gene regulators and its product is a chromatin remodeling protein.,Yes ,,,,,,http://flybase.org/reports/FBgn0002783
FBgn0263289,35748,P{TRiP.HMS01490}attP2,To be crossed,,,,,,,,,,No,Scaffolding protein that is part of the conserved machinery regulating apicobasal polarity.,Yes ,,,,,,http://flybase.org/reports/FBgn0263289
FBgn0052666,36055,P{TRiP.GL00087}attP2,To be crossed,,,,,,,,,,No,Protein serine/threonine kinase belonging to the Death-associated protein kinase family. It promotes phosphorylation of the product of sqh at sites known to stimulate actomyosin contractility.,Yes ,,,,,,http://flybase.org/reports/FBgn0052666
FBgn0004066,36063,P{TRiP.GL00341}attP2,To be crossed,,,,,,,,,,No,Unknown (predicted to contribute to endopeptidase activity; threonine-type endopeptidase activity).,No ,,,,,,http://flybase.org/reports/FBgn0004066
FBgn0003545,36623,P{TRiP.GL00583}attP2,To be crossed,,,,,,,,,,Yes. Meiotic defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1205899/pdf/ge1363953.pdf),Kinesin-6 homolog. Kinesin-6 proteins are known to bundle antiparallel microtubules. The product of sub is required for cytokinesis in mitosis and spindle organization and chromosome segregation in female meiosis.,Yes ,,,A,,,http://flybase.org/reports/FBgn0003545
FBgn0028360,36625,P{TRiP.GL00585}attP2,Reorder,,,,,,,,,,No,Conserved protein kinase that is activated by the regulatory subunit encoded by chif during late G1/S of the cell cycle. The activated product of Cdc7 promotes the initiation of DNA replication through phosphorylation.,Yes ,,,,,,http://flybase.org/reports/FBgn0028360
FBgn0265434,36727,P{TRiP.HMS01618}attP2,To be crossed,,,,,,,,,,No,Myosin light chain binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0265434
FBgn0031904,36807,P{TRiP.GL01023}attP40,To be crossed,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0031904
FBgn0020622,36810,P{TRiP.GL01028}attP2,To be crossed,,,,,,,,,,No,Adaptor protein (p60) that binds the product of Pi3K92E to form the functional cllass IA phosphoinositide 3-kinase. This heterodimeric kinase is involved in phosphatidylinositol phosphorylation and regulates cell size and proliferation.,No ,,,,,,http://flybase.org/reports/FBgn0020622
FBgn0037363,36918,P{TRiP.HMS01611}attP2,To be crossed,,,,,,,,,,No,"Subunit of the evolutionarily conserved Atg1 kinase complex, which controls the initiation of autophagosome formation.",Yes ,,,,,,http://flybase.org/reports/FBgn0037363
FBgn0260746,41655,P{TRiP.GL01237}attP2,To be crossed,,,,,,,,,,No,Beta-galactosidase.,No ,,,,,,http://flybase.org/reports/FBgn0260746
FBgn0000299,44520,P{TRiP.HMC02910}attP2,Pending,,,,,,,,,,No,Ssubunit of Collagen IV and a major component of basement membranes.,Yes ,,,,,,http://flybase.org/reports/FBgn0000299
FBgn0000326,50683,P{TRiP.HMC03084}attP40,Pending,,,,,,,,, ,No (but mating behaviour is affected).,Unknown (predicted carboxylic ester hydrolase activity).,No ,,,,,,http://flybase.org/reports/FBgn0000326
FBgn0000579,v110090,P{KK100571}VIE-260B,Pending,,,,,,,,,,No,Phosphopyruvate hydratase involved in glucose homeostasis.,Yes ,,,,,,http://flybase.org/reports/FBgn0000579
FBgn0001114,v15428,P{GD5017}v15428,Pending,,,,,,,,,,No,Secreted protein that belongs to the family of cholinesterase/carboxylesterase-like proteins.,Yes ,,,,,,http://flybase.org/reports/FBgn0001114
FBgn0001122,v19124,P{GD8640}v19124,Pending,,,,,,,,,,No,The most abundant G protein in the nervous tissue and is involved in signaling by a variety of GPCRs.,Yes ,,,,,,http://flybase.org/reports/FBgn0001122
FBgn0002778,62207,P{TRiP.HMC05214}attP40,Pending,,,,,,,,,,No,Encodes the putative amino acid/polyamine transporter involved in leucine import,No ,,,,,,http://flybase.org/reports/FBgn0002778
FBgn0002899,v28072,P{GD12336}v28072,Pending,,,,,,,,,,No,"Member of the Mus308 subfamily of ATP-dependent helicases. It is involved in the repair of double-strand DNA breaks during recombination and in somatic cells, and in chromosome segregation.",Yes ,,,,,,http://flybase.org/reports/FBgn0002899
FBgn0002905,58238,P{TRiP.HMJ22259}attP40,Pending,,,,,,,,,,Yes. Reported male sterility (https://flybase.org/reports/FBal0012660#phenotypic_data_sub),DNA-directed DNA polymerase and Adenosinetriphosphatase (contributes to repair/tolerance of DNA interstrand crosslinks and alternative-end joining repair of DNA double-strand breaks).,No ,,,G,,,http://flybase.org/reports/FBgn0002905
FBgn0002914,v37710,P{GD4472}v37710,Pending,,,,,,,,,,No,Transcription factor that activates the transcription of genes involved in the G2/M phases of the cell cycle. ,Yes ,Mouse infertility (Mybl1). Meiotic defects (https://dev.biologists.org/content/138/15/3319),,,A,,http://flybase.org/reports/FBgn0002914
FBgn0003008,v25014,P{GD8673}v25014,Pending,,,,,,,,,,No,AP-3 adaptor complex component involved in ommochrome biosynthesis.,Yes ,,,,,,http://flybase.org/reports/FBgn0003008
FBgn0003292,51805,P{TRiP.HMC03363}attP40,Pending,,,,,,,,,,"Yes, but likely due to anatomical defect. Male sterile (http://www.ou.edu/journals/dis/DIS39/DIS39.pdf)",Protein that transfers a mannose to the Ser/Thr residues of the product of Dg.,No ,,,H,,,http://flybase.org/reports/FBgn0003292
FBgn0003392,36921,P{TRiP.HMS00154}attP2,Pending,,,,,,,,,,No,Actin and microtubule binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0003392
FBgn0003607,v107477,P{KK110828}VIE-260B,Pending,,,,,,,,,,No,"Chromatin binding, rDNA binding, RNA binding and satellite DNA binding.",Yes ,,,,,,http://flybase.org/reports/FBgn0003607
FBgn0003744,41591,P{TRiP.GL01127}attP2,Pending,,,,,,,,,,No,Nuclear Dbf2-related kinase.,Yes ,,,,,,http://flybase.org/reports/FBgn0003744
FBgn0004049,v28674,P{GD13224}v28674,Pending,,,,,,,,,,No,Membrane-associated protein. It contributes to apical-basal polarity and permeability of septate junctions.,Yes ,,,,,,http://flybase.org/reports/FBgn0004049
FBgn0004237,v51759,P{GD7818}v51759,Pending,,,,,,,,,,No,"hnRNP-A family RNA-binding protein, involved in gene expression and RNA processing. It is an essential component of the nucleoplasmic omega speckles and necessary for telomere maintenance. Hrb87F null mutants show defects in development, female fertility and stress tolerance.",Yes ,,,,,,http://flybase.org/reports/FBgn0004237
FBgn0004373,v27785,P{GD12100}v27785/TM3,Pending,,,,,,,,,,Yes. Meiotic cytokinesis defects (https://dev.biologists.org/content/127/17/3855.long),Golgi-localized lipid kinase that synthesizes phosphatidylinositol 4-phosphate from phosphatidylinositol. It is involved in spermatocyte cytokinesis and male fertility.,Yes ,,,A,,,http://flybase.org/reports/FBgn0004373
FBgn0004379,62383,P{TRiP.HMJ23779}attP40,Pending,,,,,,,,,,Yes. Meiotic defects (https://www.molbiolcell.org/doi/10.1091/mbc.e03-05-0342),Microtubule motor protein involved in chromosome congression and mitotic spindle morphogenesis.,No ,Mouse infertility 1/2 (for Kif18a). Cell cycle defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963078/),,A,E,,http://flybase.org/reports/FBgn0004379
FBgn0004391,v29072,P{GD14150}v29072,Pending,,,,,,,,,,No,Largest subunit that forms the scaffold of the Anaphase Promoting Complex/Cyclosome (APC/C) E3 ubiquitin ligase. ,Yes ,,,,,,http://flybase.org/reports/FBgn0004391
FBgn0004556,v36131,P{GD14287}v36131/TM3,Pending,,,,,,,,,,No,Unknown (predicted ATP binding and RNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0004556
FBgn0004619,v44439,P{GD3582}v44439/CyO,Pending,,,,,,,,,,No,Kainate selective glutamate receptor activity.,Yes ,,,,,,http://flybase.org/reports/FBgn0004619
FBgn0004832,v40368,P{GD11900}v40368,Pending,,,,,,,,,,No,Unknown (predicted damaged DNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0004832
FBgn0004872,v22235,P{GD11827}v22235,Pending,,,,,,,,,,Yes. Abnormal spermatogenesis due to germ line stem cell defects (https://dev.biologists.org/content/develop/124/12/2463.full.pdf),Chromatin DNA binding and piRNA binding.,Yes ,Mouse infertility 3/3 (for either Piwil1 or Piwil2). Meiotic (Piwil2) or spermiogenesis (Piwil1) defects (https://dev.biologists.org/content/131/4/839.long and https://www.sciencedirect.com/science/article/pii/S153458070200165X?via%3Dihub),,D,A/B,,http://flybase.org/reports/FBgn0004872
FBgn0004924,55314,P{TRiP.HMC04001}attP40,Pending,,,,,,,,,,No,"Topoisomerase with essential functions in cell proliferation during stages of oogenesis, embryogenesis, larva, and pupa.",Yes ,,,,,,http://flybase.org/reports/FBgn0004924
FBgn0005411,55153,P{TRiP.HMC03810}attP40,Pending,,,,,,,,,,No,Large subunit of the heterodimeric complex U2AF that binds to the intron pyrimidine tract and targets U2 snRNP to the branch site early in spliceosome assembly.,Yes ,,,,,,http://flybase.org/reports/FBgn0005411
FBgn0005585,v51271,P{GD4328}v51271,Pending,,,,,,,,,,No,"Protein that contributes to olfactory behavior, central nervous system development and sleep (predicted to calcium ion binding and unfolded protein binding).",Yes ,,,,,,http://flybase.org/reports/FBgn0005585
FBgn0005617,v9239,P{GD1242}v9239,Pending,,,,,,,,,,No,"Protein that is thought to form a scaffold to organize the full male-specific-lethal dosage compensation complex, which increases male X chromosome transcription approximately two-fold (msl-1 homozygous mutant males die as larvae).",Yes ,,,,,,http://flybase.org/reports/FBgn0005617
FBgn0005696,77417,P{TRiP.HMC06549}attP2,Pending,,,,,,,,,,No,Unknown (predicted DNA-directed DNA polymerase activity).,No ,,,,,,http://flybase.org/reports/FBgn0005696
FBgn0005777,57307,P{TRiP.HMS04508}attP40,Pending,,,,,,,,,,No,Unknown (predicted protein serine/threonine phosphatase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0005777
FBgn0010213,v42162,P{GD14064}v42162,Pending,,,,,,,,,,No,"Enzyme that detoxifies superoxide radicals in mitochondria. The loss of Sod2 generates endogenous oxidative stress that results in reduced activity of critical mitochondrial enzymes, hypersensitivity to oxidative stress and neonatal lethality.",Yes ,,,,,,http://flybase.org/reports/FBgn0010213
FBgn0010389,57313,P{TRiP.HMS04514}attP40,Pending,,,,,,,,,,No,Transmembrane tyrosine kinase receptor for secreted FGF ligands that utilizes the intracellular Ras-MAP kinase pathway.,Yes ,Mouse infertility 2/2 (for Fgfr3). No detailed phenotype (https://www.jax.org/strain/014182),,,G,,http://flybase.org/reports/FBgn0010389
FBgn0010441,57015,P{TRiP.HMS04458}attP40,Pending,,,,,,,,,,No,Tyrosine kinase-like family serine-threonine protein kinase that functions in the Toll pathway.,Yes ,,,,,,http://flybase.org/reports/FBgn0010441
FBgn0010531,62919,P{TRiP.HMJ24159}attP40,Pending,,,,,,,,,,No,Protein required for the proper superoxide dismutase function of the product of Sod1.,No ,,,,,,http://flybase.org/reports/FBgn0010531
FBgn0010590,v35923,P{GD13913}v35923,Pending,,,,,,,,,,No,Unknown (predicted to contribute to endopeptidase activity and threonine-type endopeptidase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0010590
FBgn0011586,v13360, P{GD5043}v13360,Pending,,,,,,,,,,No,Unknown.,Yes ,,,,,,http://flybase.org/reports/FBgn0011586
FBgn0011763,v12722,P{GD4444}v12722,Pending,,,,,,,,,,No,Member of the DREAM complex and the common subunit of the two Drosophila heterodimeric E2F transcription factors ( controls the transcription of genes necessary for cell cycle progression).,Yes ,,,,,,http://flybase.org/reports/FBgn0011763
FBgn0011824,v21775,P{GD11196}v21775,Pending,,,,,,,,,,No,Unknown (predicted to box H/ACA snoRNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0011824
FBgn0014075,53027,P{TRiP.HMJ21752}attP40,Pending,,,,,,,,,,No,Enzyme that recognizes glycoproteins with folding defects and adds glucose to N-glycans near the misfolded part of the protein.,No ,,,,,,http://flybase.org/reports/FBgn0014075
FBgn0015351,v31852,P{GD7652}v31852,Pending,,,,,,,,,,No,Site-specific DNA-methyltransferase (adenine-specific),No ,,,,,,http://flybase.org/reports/FBgn0015351
FBgn0015544,38371,P{TRiP.HMS01840}attP2,Pending,,,,,,,,,,No,TPR domain-containing co-chaperone that associates with Hsp70 and Hsp90 to regulate their activity in macromolecular complexes.,Yes ,,,,,,http://flybase.org/reports/FBgn0015544
FBgn0015572,65137,P{TRiP.HMC05977}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0015572
FBgn0015574,v100942,P{KK106302}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0015574
FBgn0015828,62169,P{TRiP.HMC05176}attP40,Pending,,,,,,,,,,No,Large subunit of the RNA polymerase II general transcription factor TFIIE.,No ,,,,,,http://flybase.org/reports/FBgn0015828
FBgn0016059,v107233,P{KK104666}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted chemorepellent activity and semaphorin receptor binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0016059
FBgn0016970,57548,P{TRiP.HMC04865}attP40,Pending,,,,,,,,,,No,Unknown (predicted nucleic acid binding).,No ,,,,,,http://flybase.org/reports/FBgn0016970
FBgn0017414,v20185,P{GD7578}v20185,Pending,,,,,,,,,,No,Unknown (predicted DNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0017414
FBgn0019952,60125,P{TRiP.HMC05119}attP40,Pending,,,,,,,,,,No,Unknown (predicted transmembrane transporter activity).,No ,,,,,,http://flybase.org/reports/FBgn0019952
FBgn0022153,v103629,P{KK101835}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0022153
FBgn0022724,v27870 (v27868 is LETHAL - order v27870),P{GD12141}v27868/TM3,Pending,,,,,,,,,,Yes. Defective male germ line stem cell differentiation (https://www.nature.com/articles/ncomms12149),Involved in positive regulation of transcription by RNA polymerase II,Yes,,,D,,,http://flybase.org/reports/FBgn0022724
FBgn0022986,v26333,P{GD11161}v26333/TM3,Pending,,,,,,,,,,No,Unknown (predicted RNA binding).,Yes ,Mouse infertility 1/2 (for Khdrbs1). Meiotic and  spermiogenesis defects (http://jcb.rupress.org/content/185/2/235),,,A,,http://flybase.org/reports/FBgn0022986
FBgn0023083,42569,P{TRiP.HMJ02228}attP40,Pending,,,,,,,,,,No,Serine/threonine-protein kinase required for axonal ensheathment.,Yes,,,,,,http://flybase.org/reports/FBgn0023083
