id_gene,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3,id_string
FBgn0036104,CG6418,protein_coding,1.773128923,6.666024569,548.8473521000001,2.44e-12,2.96e-10,42.68798216,41.56947804,37.70284251,139.0202742,148.6754282,129.1585957,125.59565500000001,121.77410549999999,127.4868256,7227.FBpp0076003
FBgn0064237,Idgf5,protein_coding,1.7784343130000002,3.417581575,202.9175111,1.58e-09,1.78e-08,5.706238341000001,5.51449772,4.6726468489999995,18.75180552,17.42789586,18.39045134,7.039490099,9.512112003,8.424134149,7227.FBpp0085849
FBgn0012034,AcCoAS,protein_coding,1.779540194,3.654107727,149.98006830000003,1.06e-08,7.65e-08,6.117280932999999,6.462850831,5.959317721000001,18.51498593,19.49367348,25.71955865,12.12743839,9.512112003,8.830981537000001,7227.FBpp0078067
FBgn0020407,asun,protein_coding,1.780619811,4.27829769,393.7681994,2.17e-11,9.68e-10,8.257120311,8.148811918,7.330637992000001,27.23425256,26.44464507,27.92409225,22.97708154,21.265172699999997,24.79375846,7227.FBpp0082713
FBgn0028658,Adat1,protein_coding,1.781774774,2.7753042999999997,111.7495743,6.5e-08,3.51e-07,2.91356661,2.634314198,2.031585587,9.436901744,7.839188678999999,8.856810422999999,7.202118583,10.63258635,9.979727102,7227.FBpp0080150
FBgn0029880,CG14443,protein_coding,1.783779224,4.339704568,385.9919185,2.47e-11,1.0400000000000001e-09,10.07054351,9.430844827,9.396083339,31.15971663,33.449448,34.96312936,16.75073387,16.85479495,19.55260682,7227.FBpp0300877
FBgn0263316,Mrp4,protein_coding,1.7842859619999998,4.1447705610000005,449.845733,9.04e-12,5.68e-10,7.6647353979999995,8.061001445,7.770814869,27.84424241,25.50259665,27.59534601,18.74874096,18.11830858,17.44657328,7227.FBpp0291237
FBgn0036143,CG14142,protein_coding,1.798566383,1.602604631,137.6435196,1.81e-08,1.1800000000000001e-07,1.487007025,1.721085276,1.286670872,5.231559978,5.356218188,5.04722166,2.3464967,2.002549895,2.082101338,7227.FBpp0289576
FBgn0034978,CG3257,protein_coding,1.8040110719999998,3.182717249,200.7465875,1.6899999999999997e-09,1.8700000000000002e-08,3.0102825139999996,3.8285366339999998,2.878079581,11.46063276,10.17412299,12.29897692,12.56885856,13.18345348,12.32508263,7227.FBpp0072161
FBgn0259145,CG42260,protein_coding,1.807598285,1.018305572,77.87378377,5.59e-07,2.27e-06,1.257306753,1.01860149,0.778774475,3.681468133,3.6066996839999996,3.46150451,1.370725795,0.977435068,1.220542164,7227.FBpp0288847
FBgn0054057,CG34057,protein_coding,1.80943048,1.020084442,78.62147733,5.29e-07,2.16e-06,0.725369281,0.7024837859999999,0.541756156,2.2174925009999997,1.98503061,2.765336005,3.020243277,2.813105805,3.589829893,7227.FBpp0100165
FBgn0034734,CG4554,protein_coding,1.8201838030000002,6.105823225,596.2792302,1.4099999999999998e-12,2.3099999999999998e-10,29.4379033,32.75330652,30.03360692,104.6096705,111.51834679999999,109.4918354,62.37963999,67.63373873,71.46154707,7227.FBpp0071744
FBgn0035903,CG6765,protein_coding,1.8205780580000002,1.8587621859999999,111.9611847,6.43e-08,3.48e-07,1.728796785,2.037202979,1.8792166680000002,6.37977616,7.267230707,6.265516544,2.532357824,2.050229655,1.555592954,7227.FBpp0305268
FBgn0265796,lncRNA:CR44585,ncRNA,1.8217647280000002,2.000564673,29.75925189,0.000354239,0.000718613,0.616563888,1.949392506,1.388250151,5.310499841,4.568934861000001,3.906278833,6.830396334,5.530852092000001,5.935185422999999,
FBgn0263118,tx,protein_coding,1.824272353,2.6109436219999997,83.74192742,6e-07,2.41e-06,1.366112145,1.9318304119999998,2.234744145,7.255290999,6.910598089,5.298615843,7.899097801,11.13322382,11.10454047,7227.FBpp0084381
FBgn0038917,CG6678,protein_coding,1.824293907,1.743913325,143.2793843,1.4099999999999999e-08,9.57e-08,1.6562598569999998,1.703523181,1.47289955,5.705199153,5.7599532270000005,5.666038109,2.857614793,2.050229655,2.536813124,7227.FBpp0083546
FBgn0259242,CG42340,protein_coding,1.831921939,2.190109872,166.2509105,5.57e-09,4.61e-08,1.982676034,2.353320683,2.031585587,8.173863943999999,7.744983837,6.710290866,4.088944744,3.2899034,3.972745082,7227.FBpp0304660
FBgn0031855,meng,protein_coding,1.837180949,1.631594524,56.89210309999999,4.3e-06,1.36e-05,1.3782016330000002,0.6497975020000001,1.286670872,4.090520148,4.555477026,3.248786356,3.55459401,4.696456302,4.188134875,7227.FBpp0078933
FBgn0035392,CG1271,protein_coding,1.839168063,4.491445587,308.8460008,1.06e-10,2.6100000000000003e-09,11.88396671,11.06411963,11.66468724,37.891134,39.63332302,46.43057167,16.19315049,12.75433564,14.09606538,7227.FBpp0072857
FBgn0011723,byn,protein_coding,1.83998982,1.195558245,63.77841344,1.76e-06,6.14e-06,1.063874945,0.597111218,1.015792793,3.3657086830000003,2.8530609439999997,3.442166496,2.090937653,2.7177462869999998,3.182982505,7227.FBpp0304380
FBgn0265959,rdgC,protein_coding,1.846775164,1.56993376,85.35028282,3.27e-07,1.42e-06,1.1485013609999999,1.6157127080000002,0.9819330340000001,4.86556607,3.6268864360000004,4.989207618,2.76468423,3.099184362,3.254779103,7227.FBpp0074602
FBgn0039816,CG11317,protein_coding,1.8541606959999999,1.0127846329999999,60.73389965,2.32e-06,7.84e-06,0.677011329,0.52686284,0.9480732740000001,2.698308027,2.805958523,2.262547641,2.880847433,2.026389775,3.111185907,7227.FBpp0085103
FBgn0032895,twit,protein_coding,1.855861288,3.360287602,348.5548936,4.81e-11,1.51e-09,3.941173091,4.091968054,3.9954516539999996,14.833517800000001,14.73632893,13.96204613,13.17290722,11.46698214,11.91823524,7227.FBpp0080955
FBgn0034402,CG15084,protein_coding,1.858182444,4.240775362,282.25881200000003,1.9e-10,3.81e-09,9.949648632,9.097165029,8.007833188,29.60244844,33.53692393,35.05981943,16.37901162,13.42185228,14.38325177,7227.FBpp0085801
FBgn0003499,sr,protein_coding,1.861233018,1.516784904,34.66217214,0.00011447,0.00025850900000000003,1.5958124169999999,1.563026424,1.066582433,5.145443765,5.4975254510000005,4.737813436000001,1.254562592,1.0966344670000001,2.895796114,7227.FBpp0082966
FBgn0031540,Pif1,protein_coding,1.864529811,2.009817585,178.52743759999998,3.55e-09,3.2900000000000003e-08,2.164018354,1.756209465,2.200884386,7.477757884,7.872833266000001,6.961685049,2.36972934,2.383987971,2.082101338,7227.FBpp0077258
FBgn0031914,CG5973,protein_coding,1.872581806,3.478774669,154.7056128,8.740000000000001e-09,6.52e-08,3.868636163,3.407046362,4.977384688,12.97484285,14.27876256,17.67494482,13.86988643,13.75561059,15.46020074,7227.FBpp0304798
FBgn0033744,Dh44-R2,protein_coding,1.878438349,1.140600991,103.843521,1.0099999999999999e-07,5.14e-07,0.773727233,0.948353111,0.9142135140000001,3.652762728,2.960723621,3.055406216,2.114170294,2.240948692,2.776135117,7227.FBpp0111988
FBgn0265640,lncRNA:CR44447,ncRNA,1.884286296,1.801053615,126.69792939999999,3.02e-08,1.82e-07,1.813423201,2.212823926,1.57447883,6.487421427,8.067971867999999,6.091474418,1.3474931540000001,1.191993985,1.388067559,
FBgn0005619,Hdc,protein_coding,1.886943675,2.091239608,198.3735388,1.82e-09,1.98e-08,1.849691665,2.037202979,1.862286788,7.334230861,6.702001652000001,7.232417245,3.577826651,3.146864121,3.972745082,7227.FBpp0304256
FBgn0037439,CG10286,protein_coding,1.892461089,5.00743905,450.9477478,8.900000000000001e-12,5.68e-10,17.69901045,15.91125775,14.08566007,55.40860712,62.43762382,59.36770305,21.02553973,20.69301559,21.94582675,7227.FBpp0081214
FBgn0038828,CG17270,protein_coding,1.8956274969999998,1.7494003,116.1730393,5.1299999999999996e-08,2.85e-07,0.725369281,0.790294259,0.9142135140000001,3.308297874,2.974181456,2.7266599769999997,5.180878852,7.509562108,6.533490405,7227.FBpp0083398
FBgn0264326,DNApol-epsilon255,protein_coding,1.8958522619999998,4.69781131,476.07318300000003,6.230000000000001e-12,4.61e-10,11.77516132,10.5021326,10.91977253,37.83372319,41.6048958,44.22603807,23.53466492,26.46226648,26.22969042,7227.FBpp0083800
FBgn0031906,CG5160,protein_coding,1.904355496,1.216756314,75.54123937,6.67e-07,2.65e-06,0.725369281,1.24690872,1.218951352,3.494883003,4.104639566,4.293039113,1.928309169,1.430392782,1.842779345,7227.FBpp0079092
FBgn0031062,CG14230,protein_coding,1.9076094069999998,4.347150356,214.26230479999998,1.51e-09,1.72e-08,10.49367559,11.23974058,8.397220425,37.72607792,42.45273938,32.83594781,14.77595942,11.99145949,12.22935384,7227.FBpp0074556
FBgn0034568,CG3216,protein_coding,1.9170753969999998,1.5231528319999998,143.568745,1.3899999999999999e-08,9.5e-08,1.075964433,1.088849868,1.3713202709999999,4.915800528,4.279591416000001,4.138335001000001,2.74145159,3.027664723,2.7043385189999998,7227.FBpp0271904
FBgn0031955,CG14535,protein_coding,1.917435316,2.3811947819999997,198.5622449,1.8100000000000002e-09,1.97e-08,2.417897602,2.160137642,2.133164866,9.465607149,8.491893659,7.406459371,4.367736431,4.553417024,5.2172194439999995,7227.FBpp0079186
FBgn0039488,CG6066,protein_coding,1.920154589,4.7827343010000005,481.65893619999997,5.769999999999999e-12,4.31e-10,13.15336295,13.4525645,13.78092223,45.62006417,56.07206804,51.14904709,17.26185196,19.16726328,17.15938689,7227.FBpp0084501
FBgn0051683,CG31683,protein_coding,1.927551304,1.6312817430000002,15.34535417,0.00516268,0.008362590999999999,0.471490032,2.107451358,1.7607075090000002,5.446850512,5.632103797999999,5.221263787,2.9737779960000004,1.59727194,1.9145759430000002,7227.FBpp0080897
FBgn0262717,Skeletor,protein_coding,1.9318684680000002,2.4789265119999997,236.8071006,5.879999999999999e-10,8.35e-09,2.091481426,2.458693251,2.082375226,9.113965943,8.256381552999999,7.909247736,5.50613582,6.103009205,6.198439615,7227.FBpp0296946
FBgn0034712,Alp8,protein_coding,1.939157835,1.747293582,181.32452759999998,3.22e-09,3.07e-08,1.039695969,1.088849868,1.066582433,4.054638392,4.508374605,3.674222665,4.995017727,5.173253896,4.547117864,7227.FBpp0071694
FBgn0285896,btl,protein_coding,1.9418007819999998,2.232874093,183.71311540000002,2.97e-09,2.8700000000000002e-08,1.7046178090000002,1.24690872,1.709917869,5.906136985,5.914718325,6.14948846,6.342510881,6.269888363,6.988202192,7227.FBpp0075520
FBgn0002948,nod,protein_coding,1.944624776,1.8197123880000001,72.97840837,1.08e-06,4.01e-06,2.0310339859999997,1.159098247,1.50675931,5.61908294,6.00219425,6.594262782,2.207100856,2.2886284519999998,3.68555869,7227.FBpp0073363
FBgn0036896,wnd,protein_coding,1.9622703780000001,5.150527219,619.3125298,1.1e-12,2.07e-10,15.220665400000001,17.63234303,15.59241938,63.05859743,65.4992812,60.121885600000006,28.41351944,26.2000278,27.11518179,7227.FBpp0074733
FBgn0050081,Ir51b,protein_coding,1.963526099,2.087683272,223.2397314,8.58e-10,1.1100000000000002e-08,2.12774989,2.107451358,2.048515467,7.972926112000001,7.718068167,8.856810422999999,2.183868216,1.931030256,2.369287729,7227.FBpp0086497
FBgn0267435,chp,protein_coding,1.972435921,1.922355087,70.38975688,1.61e-06,5.68e-06,2.3332711859999997,1.4576538559999999,1.202021472,6.049664008,7.267230707,6.420220656000001,2.4858925430000003,2.43166773,3.68555869,7227.FBpp0085139
FBgn0019928,Ser8,protein_coding,1.9765954190000001,1.765605499,104.80029240000002,9.59e-08,4.9e-07,1.160590849,0.7200458809999999,1.134301953,3.997227583,3.5528683460000003,4.409067198,5.947555991000001,4.481897385,5.289016042,7227.FBpp0086785
FBgn0014179,gcm,protein_coding,1.977658774,3.01394708,278.1023474,2.0899999999999998e-10,4.0600000000000005e-09,3.8323676989999997,4.390523663,3.7076436960000003,15.802325199999999,16.63388362,14.52284853,4.576830196,3.7905408730000003,4.35566027,7227.FBpp0079451
FBgn0286782,flz,protein_coding,1.9824342830000001,5.169329823,441.60525199999995,1.02e-11,6.110000000000001e-10,12.97202063,15.84100937,14.00101067,56.59270506,56.47580308,56.00288861,37.63687776,32.94671376,40.92406078,
FBgn0037935,CG6834,protein_coding,1.983088534,1.119684014,28.39714368,0.000297392,0.000613615,1.4023806090000002,0.7024837859999999,0.965003154,3.279592469,3.929687716,5.085897688,0.650513937,1.883350497,0.8854913740000001,7227.FBpp0081914
FBgn0025595,AkhR,protein_coding,1.983708309,1.6643506999999997,86.77527516,2.96e-07,1.3e-06,1.789244225,1.159098247,1.59140871,5.985076847999999,5.0668747430000005,7.019699091000001,1.301027873,1.62111182,2.153897936,7227.FBpp0089220
FBgn0052475,mthl8,protein_coding,1.990567231,2.545950321,120.9009293,4.42e-08,2.5e-07,2.79267173,2.8099351439999998,3.352116218,11.71180505,9.97225547,13.94270811,2.532357824,2.7654260460000004,1.67525395,7227.FBpp0302930
FBgn0267218,lncRNA:CR45658,ncRNA,1.991137591,1.641511875,128.62134609999998,2.75e-08,1.68e-07,1.184769825,1.545464329,1.049652553,5.238736329,5.194724172,4.56377131,3.229337042,2.47934749,2.9915249110000004,
FBgn0284244,l(2)k05911,protein_coding,1.9922007030000002,3.4764682089999996,278.2682777,2.0799999999999998e-10,4.0600000000000005e-09,3.3004302269999997,3.7231640660000003,4.097030933,14.46752389,14.33932281,15.41239718,16.93659499,13.46953203,14.33538737,7227.FBpp0294007
FBgn0083123,Uhg5,ncRNA,1.99966053,2.87777438,172.8257854,4.36e-09,3.86e-08,3.965352067,3.1084907530000003,3.402905858,14.06564823,16.76846196,11.08068204,4.2980385089999995,4.3150182269999995,3.996677281,
FBgn0051865,Ada1-1,protein_coding,2.000125725,1.0737337359999999,61.65501542,2.13e-06,7.28e-06,1.414470097,0.825418449,0.795704355,4.564159323,4.24594683,3.422828482,1.091934108,0.81055591,0.622237181,7227.FBpp0079873
FBgn0051774,fred,protein_coding,2.001810494,2.017739188,236.3484807,5.95e-10,8.409999999999999e-09,1.4386490730000001,1.387405477,1.269740992,5.561672131,5.2350976760000005,5.646700095,5.482903179,5.3639729339999995,4.882168654,7227.FBpp0300449
FBgn0035538,DopEcR,protein_coding,2.002661467,2.632588931,144.94220380000002,1.31e-08,9.09e-08,2.24864477,2.283072305,3.1997472989999998,11.56110168,10.92776173,8.412036101,5.738462226,5.793090769,4.906100854,7227.FBpp0099542
FBgn0036368,CG10738,protein_coding,2.011450169,2.927884358,149.65116609999998,1.08e-08,7.74e-08,2.575060946,2.49381744,3.3859759780000003,11.61851249,10.08664706,12.39566699,7.016257457999999,8.224758499,10.38657449,7227.FBpp0291650
FBgn0030847,CG12991,protein_coding,2.0121108619999997,6.196618374,902.8184789,8.94e-14,5.81e-11,26.39135233,27.27393299,25.05622224,104.4087327,104.80288730000001,108.37023059999999,87.21533278,84.822292,91.49279787,7227.FBpp0074222
FBgn0053307,CG33307,protein_coding,2.0149810980000002,2.7491776480000003,255.51613819999997,3.6e-10,5.94e-09,0.8341746729999999,0.860542638,1.0327226729999999,3.85370056,3.377916495,3.7902507489999997,15.51940391,15.66280097,16.58501411,7227.FBpp0080142
FBgn0015553,tos,protein_coding,2.0175594930000003,2.8861510580000003,292.8478579,1.49e-10,3.22e-09,3.820278211,3.5475431189999997,3.1828174189999996,13.08966447,15.33520257,14.34880641,4.344503791,3.838220633,4.02060948,7227.FBpp0080675
FBgn0022800,Cad96Ca,protein_coding,2.020782072,1.3544824919999998,128.4181,2.7799999999999997e-08,1.7e-07,1.257306753,1.28203291,1.47289955,5.001916742,5.342760353,5.95610832,0.534350734,0.619836872,0.382915189,7227.FBpp0084248
FBgn0260499,qvr,protein_coding,2.0227841730000002,2.587699918,258.0027276,3.39e-10,5.7e-09,1.94640757,2.142575547,2.454832584,9.300551073,9.063851631,8.179979932,7.155653302,6.460607401,7.012134391,7227.FBpp0113067
FBgn0042083,Mccc2,protein_coding,2.0298246730000002,4.24441977,371.9734977,3.15e-11,1.19e-09,5.911759637,6.26966779,7.076689794,24.17712698,24.61437956,29.87723167,23.51143228,24.60275586,24.43477547,7227.FBpp0085460
FBgn0010097,gammaTub37C,protein_coding,2.030373675,1.265268839,77.2789873,5.839999999999999e-07,2.36e-06,1.0155169929999999,1.264470815,0.880353754,3.954169476,3.700904527,5.298615843,2.160635575,1.263513624,1.4598641559999999,7227.FBpp0304827
FBgn0038592,CG18599,protein_coding,2.031965573,1.932803685,120.23011969999999,4.16e-08,2.37e-07,1.305664705,1.756209465,1.083512313,5.963547794,6.163688266,4.776489464,4.669760759,4.434217626000001,3.7573552880000003,7227.FBpp0082993
FBgn0032151,nAChRalpha6,protein_coding,2.041542901,2.0732908930000002,140.71633730000002,1.58e-08,1.05e-07,1.3298436809999998,2.2303860209999997,1.913076428,7.219409242999999,7.738254919,7.483811427000001,3.275802323,2.836945685,3.087253708,7227.FBpp0079502
FBgn0034627,eEFSec,protein_coding,2.04888322,4.449240371,329.10635069999995,6.990000000000001e-11,1.9600000000000003e-09,8.523089047000001,6.656033872999999,7.296778232,28.70540454,28.7459348,35.77532595,27.83270343,27.17746287,25.72711423,7227.FBpp0071534
FBgn0050033,CG30033,protein_coding,2.052919439,1.118485202,120.4218983,4.12e-08,2.35e-07,0.592384912,0.6849216909999999,0.45710675700000003,2.439959386,2.2676451369999997,2.513941823,3.810153057,3.3137432789999997,3.589829893,7227.FBpp0087218
FBgn0264942,lncRNA:CR44111,ncRNA,2.052978177,1.65407041,188.06706119999998,2.5600000000000003e-09,2.5499999999999997e-08,1.1485013609999999,1.053725679,1.185091592,4.212518117,5.093790412,4.776489464,3.647524573,3.671341475,3.159050306,
FBgn0036040,CG6749,protein_coding,2.05341797,2.306420416,107.60780159999999,9.59e-08,4.9e-07,1.5595439530000001,2.370882778,1.405180031,7.140469381,5.988736416,9.030852549,5.622299022999999,5.602371731,5.576202434,7227.FBpp0076139
FBgn0038407,CG6126,protein_coding,2.058506515,1.373973914,102.0391137,1.13e-07,5.64e-07,0.991338017,1.071287774,1.202021472,4.363221491,4.535290273999999,4.699137408,1.5101216380000002,1.6449517,2.6086097219999997,7227.FBpp0082730
FBgn0014859,Hr38,protein_coding,2.063523939,1.9207466380000002,57.02076625,8.58e-06,2.51e-05,1.233127777,0.7200458809999999,0.507896397,4.047462041,2.967452539,3.442166496,5.994021272,8.534676935,7.03606659,7227.FBpp0080927
FBgn0032879,CarT,protein_coding,2.0679657909999998,2.562017612,206.2142709,1.4199999999999999e-09,1.65e-08,2.73222429,2.125013453,2.8611497010000004,10.52053077,9.501231257,12.43434302,4.112177385,4.028939671,4.092406078,7227.FBpp0080925
FBgn0039189,CG18528,protein_coding,2.0842109559999997,4.376796379,502.05282400000004,4.39e-12,3.83e-10,7.253692806,6.901903197999999,7.7538849889999995,31.27453825,32.70253818,28.91033097,22.46596345,23.12468332,26.20575822,7227.FBpp0084012
FBgn0020248,stet,protein_coding,2.087994478,2.110928995,141.5037687,1.52e-08,1.0199999999999999e-07,1.3298436809999998,1.791333654,1.354390391,5.99942955,5.241826593,7.812557666,5.413205258,4.767975941,4.977897452,7227.FBpp0072596
FBgn0036818,CG14074,protein_coding,2.101213546,4.279655281,510.15595410000003,3.95e-12,3.71e-10,6.951455606000001,6.181857317,7.364497752,27.32036878,31.37021255,29.29709125,22.28010233,22.00420897,21.65864035,7227.FBpp0300969
FBgn0259222,CG42322,protein_coding,2.101705334,1.699477636,174.580739,4.09e-09,3.67e-08,0.689100817,0.860542638,0.711054955,3.652762728,3.0616573810000003,2.9587161460000004,6.017253912999999,6.103009205,5.456541437,7227.FBpp0289049
FBgn0034580,Cht8,protein_coding,2.11152733,1.133362272,65.85862188,1.47e-06,5.23e-06,0.54402696,1.194222436,0.9480732740000001,3.9828748810000003,3.8825852939999996,3.635546637,1.95154181,1.191993985,1.67525395,7227.FBpp0071463
FBgn0266836,lncRNA:CR45298,ncRNA,2.118223461,1.28005948,76.77124804,6.070000000000001e-07,2.44e-06,0.749548257,1.1766603420000001,0.711054955,3.645586377,4.804446967,2.920040118,2.76468423,2.002549895,2.465016526,
FBgn0028525,c(2)M,protein_coding,2.1221301009999998,3.33095322,395.5252215,2.1e-11,9.589999999999999e-10,4.340126195,4.425647852,3.9615918939999997,16.69219274,19.37928188,19.37669005,7.341514427000001,7.390362709,6.844608996,7227.FBpp0080388
FBgn0267862,CR46150,pseudogene,2.133356558,2.6620786819999998,304.58086789999993,1.1599999999999999e-10,2.7600000000000004e-09,2.30909221,2.318196494,2.1500947459999997,9.673721332000001,8.888899781000001,11.23538615,6.830396334,6.746685957,6.437761608,
FBgn0003292,rt,protein_coding,2.136099234,2.407551145,149.5261368,1.08e-08,7.77e-08,1.5837229290000001,1.475215951,1.337460511,5.590377535,6.2848087779999995,7.541825469,6.574837287,10.01274948,7.466846177000001,7227.FBpp0075877
FBgn0027348,bgm,protein_coding,2.137282821,5.129323178,381.688088,2.6700000000000002e-11,1.0800000000000002e-09,8.716520855,8.939106177000001,10.47959565,35.88175568,39.46510009,48.49973917,53.80679561,55.45156020000001,53.99104159,7227.FBpp0080167
FBgn0019650,toy,protein_coding,2.13958086,1.799618098,182.31185630000002,3.11e-09,2.98e-08,1.039695969,0.9307910159999999,0.778774475,3.990051232,4.232488995,3.9449548610000003,4.971785086000001,6.269888363,5.241151643999999,7227.FBpp0088249
FBgn0032506,CG9395,protein_coding,2.144295853,1.0961124009999998,130.4057717,2.5299999999999998e-08,1.57e-07,0.773727233,1.053725679,1.168161712,4.399103246,4.407440845,4.389729184,0.696979218,0.5721571129999999,0.67010158,7227.FBpp0291253
FBgn0039277,Nepl16,protein_coding,2.148029519,2.016579518,227.66955090000002,7.56e-10,1.01e-08,1.8980496180000002,1.527902235,1.709917869,7.449052479,7.758441671,7.6191775260000005,2.532357824,2.813105805,2.201762334,7227.FBpp0112198
FBgn0263038,CG43333,protein_coding,2.148878135,1.8759352669999998,135.8489572,1.96e-08,1.2699999999999999e-07,1.112232897,1.4576538559999999,0.965003154,5.977900496,4.891922892,4.776489464,5.204111492,3.814380753,4.523185665,7227.FBpp0297780
FBgn0262483,Rbp,protein_coding,2.1500571930000003,3.538042075,144.06046630000003,3.86e-08,2.22e-07,3.481772547,4.9525106910000005,3.893872375,17.44570961,20.92693287,16.22459377,15.21737959,9.678991161,12.20542164,7227.FBpp0293366
FBgn0033252,CG12769,protein_coding,2.16018178,3.379682917,394.7760216,2.13e-11,9.61e-10,3.977441555,3.7407261610000004,3.5552747769999997,17.58923663,17.33369102,15.48974923,9.990035454,9.941229838,11.48745566,7227.FBpp0087904
FBgn0041160,comm2,protein_coding,2.171544037,1.51000389,126.09262620000001,3.11e-08,1.8600000000000002e-07,1.317754193,0.948353111,1.55754895,5.095209307,5.605188127999999,6.594262782,1.324260514,1.1443142259999999,1.076948968,7227.FBpp0075333
FBgn0039728,CG7896,protein_coding,2.184425063,1.016782657,83.36980802,3.75e-07,1.6e-06,0.785816721,1.01860149,0.694125075,3.107360042,3.458663503,4.834503506,1.231329951,0.929755309,1.483796356,7227.FBpp0084911
FBgn0040299,Myo28B1,protein_coding,2.1916030440000003,2.8411685639999997,195.6619348,1.99e-09,2.12e-08,2.18819733,3.24898751,2.1500947459999997,10.31241658,11.79579206,12.51169507,7.202118583,7.104284152999999,7.538642775,7227.FBpp0079097
FBgn0001253,ImpE1,protein_coding,2.194170116,1.87964862,175.6100314,3.939999999999999e-09,3.5699999999999995e-08,1.063874945,1.194222436,1.117372073,5.547319428,5.7868688960000005,4.060982945,4.762691321,4.195818828,5.049694049,7227.FBpp0076333
FBgn0065048,snoRNA:U3:54Aa,snoRNA,2.195459929,1.07776208,7.3538321479999995,0.032266835,0.045262526,0.8946221129999999,0.6497975020000001,0.744914715,3.523588408,6.3386401160000005,0.5414643929999999,1.231329951,1.311193384,2.6086097219999997,
FBgn0264604,lncRNA:CR43953,ncRNA,2.202044576,1.267599105,130.33497979999999,2.5299999999999998e-08,1.57e-07,0.749548257,0.8078563540000001,1.185091592,3.946993125,4.555477026,4.080320959,1.8586112469999998,2.002549895,1.770982747,
FBgn0285944,para,protein_coding,2.206420862,3.2221765980000003,167.0316861,8.56e-09,6.440000000000001e-08,3.070729954,4.6539550819999995,3.436765618,16.61325288,16.34454017,18.48714141,6.481906725,5.72157113,8.424134149,7227.FBpp0292707
FBgn0000276,CecA1,protein_coding,2.224966085,1.7739601040000001,37.20527999,0.000166621,0.000363072,1.075964433,1.001039395,1.422109911,4.506748514,4.2997781680000005,7.63851554,3.415198167,5.220933656000001,1.962440341,"['7227.FBpp0084977', '7227.FBpp0084978']"
FBgn0039227,polybromo,protein_coding,2.237801169,6.950980853,1165.41895,1.62e-14,3.5600000000000005e-11,48.23705716,46.59223711,45.55830678,211.36507000000003,224.84677230000003,226.080722,101.2710803,103.8226761,105.01449050000001,7227.FBpp0084115
FBgn0035234,CG12003,protein_coding,2.238832597,1.059854079,117.587448,4.77e-08,2.67e-07,0.9671590409999999,0.6497975020000001,0.8634238740000001,3.8106424530000003,3.546139428,4.447743226,1.417191076,1.001274948,1.268406562,7227.FBpp0072627
FBgn0026373,RpII33,protein_coding,2.245157028,4.197306181,355.4358073,4.229999999999999e-11,1.4199999999999999e-09,8.039509526,7.253145091,5.722299402999999,30.89419164,35.01728574,33.86086256,14.84565734,13.58873143,15.10121775,7227.FBpp0080121
FBgn0035934,TrpA1,protein_coding,2.24882906,1.846210484,173.1945337,4.3e-09,3.83e-08,1.5837229290000001,1.106411963,1.405180031,6.487421427,6.399200372,6.671614837999999,2.4858925430000003,3.1707040010000003,2.273558932,7227.FBpp0304207
FBgn0085399,CG34370,protein_coding,2.253799112,3.168801593,261.3094345,3.12e-10,5.379999999999999e-09,3.941173091,3.161177037,3.690713816,16.13243735,16.06865456,19.39602807,5.343507336,5.411652694,6.964269992,7227.FBpp0288819
FBgn0035673,CG6602,protein_coding,2.268324433,2.307152752,157.2322632,7.9e-09,6.049999999999999e-08,1.523275489,1.159098247,2.065445347,7.298349106,7.038447518,8.586078227,5.320274695,5.483172333,5.743727829,7227.FBpp0076755
FBgn0003046,Pcp,protein_coding,2.268794007,1.295846408,94.22267740000001,1.82e-07,8.520000000000001e-07,0.942980065,1.123974058,0.643335436,4.4349850019999995,4.79771805,3.828926777,2.160635575,1.311193384,2.034236939,7227.FBpp0079016
FBgn0032749,Phlpp,protein_coding,2.276553463,4.084440749,244.9316708,8.200000000000001e-10,1.07e-08,6.516234037,9.694276247000001,7.245988593,36.75009417,35.57578588,41.2286459,4.112177385,4.934855099,5.336880441,7227.FBpp0080693
FBgn0002577,m,protein_coding,2.29345534,1.3831557019999998,206.24450290000001,1.4199999999999999e-09,1.65e-08,0.930890577,0.825418449,0.880353754,4.10487285,3.976790137,4.9118555619999995,2.392961981,2.43166773,2.536813124,7227.FBpp0073400
FBgn0024989,CG3777,protein_coding,2.293941867,4.534336722,497.3654875,4.669999999999999e-12,3.8399999999999997e-10,7.265782294,8.078563539,7.9401136679999995,42.97916695,36.56493672,34.53769305,22.39626553,22.26644765,25.94250403,7227.FBpp0070065
FBgn0033817,GstE14,protein_coding,2.297612279,1.4240206480000002,167.64386919999998,5.28e-09,4.440000000000001e-08,0.942980065,0.667359597,0.643335436,3.494883003,3.754735865,3.9449548610000003,3.415198167,3.456782558,3.637694292,7227.FBpp0086857
FBgn0036128,Elo68beta,protein_coding,2.300001675,1.4481431759999999,150.7186822,1.03e-08,7.47e-08,0.7374587690000001,0.913228922,0.965003154,3.796289751,4.777531298,4.273701099,2.555590465,2.598546888,3.494101096,7227.FBpp0112074
